search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,OpenRouter Multimodal Server,Leverage advanced chat and image analysis capabilities to enhance your applications. Engage in multimodal conversations and analyze images with custom queries seamlessly. Optimize your workflows with smart model selection and performance enhancements.,고급 채팅 및 이미지 분석 기능을 활용하여 애플리케이션을 강화하세요. 멀티모달 대화에 참여하고 사용자 정의 쿼리로 이미지를 원활하게 분석하세요. 스마트 모델 선택 및 성능 향상으로 워크플로를 최적화하세요.,https://smithery.ai/server/@stabgan/openrouter-mcp-multimodal,Remote,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Ollama MCP Server,Enable seamless integration between Ollama's local LLM models and MCP-compatible applications.,Ollama의 로컬 LLM 모델과 MCP 호환 애플리케이션 간의 원활한 통합을 지원합니다.,https://smithery.ai/server/@rawveg/ollama-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate external data and tools with language models.,외부 데이터와 도구를 언어 모델과 통합합니다.,https://smithery.ai/server/@qq1073036643/mcpserver,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,2gether,Enhance your applications with seamless integration of external data and tools. Access and manipulate real-world resources dynamically to enrich user interactions and automate workflows. Empower your agents to perform complex tasks effortlessly with our standardized protocol.,외부 데이터와 도구를 매끄럽게 통합하여 애플리케이션을 강화하세요. 실제 리소스에 동적으로 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하고 워크플로를 자동화하세요. 표준화된 프로토콜을 사용하여 에이전트가 복잡한 작업을 손쉽게 수행할 수 있도록 지원하세요.,https://smithery.ai/server/@8bitsats/ntogethernow,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,OpenRouter MCP Server,"Access various AI models through a unified, type-safe interface with built-in caching, rate limiting, and error handling. Integrate seamlessly with OpenRouter.ai's diverse model ecosystem to enhance your applications with powerful AI capabilities.","내장된 캐싱, 속도 제한 및 오류 처리 기능이 있는 통합된 유형 안전 인터페이스를 통해 다양한 AI 모델에 액세스하세요. OpenRouter.ai의 다양한 모델 생태계와 원활하게 통합하여 강력한 AI 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@palolxx/openrouteraitest1,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,systemprompt-mcp-gmail,"Enable searching, reading, deleting, and sending emails from your Gmail account using an AI Agent.","AI 에이전트를 사용하여 Gmail 계정에서 이메일을 검색, 읽기, 삭제하고 보낼 수 있습니다.",https://smithery.ai/server/@Ejb503/systemprompt-mcp-gmail,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Perplexity MCP Server,Enable web searching capabilities using Perplexity AI.,Perplexity AI를 사용하여 웹 검색 기능을 활성화합니다.,https://smithery.ai/server/@spragginsdesigns/perplexity-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,CodeSavant,"CodeSavant provides code manipulation, execution, and version control capabilities, allowing AI assistants to read, write, and execute code while maintaining a change history.","CodeSavant는 코드 조작, 실행 및 버전 제어 기능을 제공하여 AI 비서가 변경 내역을 유지하면서 코드를 읽고, 쓰고, 실행할 수 있도록 합니다.",https://smithery.ai/server/mcp-codesavant,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Unified Server,"Enable Claude to interact with various external systems and tools seamlessly. Perform file operations, automate browser tasks, and access APIs to enhance your AI's capabilities. Build custom tools tailored to your specific needs with ease.","Claude가 다양한 외부 시스템 및 도구와 원활하게 상호 작용할 수 있도록 합니다. 파일 작업을 수행하고, 브라우저 작업을 자동화하고, API에 액세스하여 AI의 기능을 향상시킵니다. 귀하의 특정 요구 사항에 맞게 맞춤화된 사용자 지정 도구를 쉽게 구축합니다.",https://smithery.ai/server/@getfounded/mcptoolkit,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,ORTools Constraint Solver,MCP server integrating Google's OR-Tools for constraint solving with LLMs.,LLM을 통한 제약 조건 해결을 위한 Google의 OR 도구를 통합한 MCP 서버입니다.,https://smithery.ai/server/mcp-ortools,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Yet Another Unity MCP,"Enable AI agents to control and interact with Unity in real-time. Execute C# code, query the Unity Editor state, and modify GameObject properties seamlessly. Enhance your game development workflow with AI-driven tools and templates.","AI 에이전트가 Unity를 실시간으로 제어하고 상호 작용할 수 있도록 합니다. C# 코드를 실행하고, Unity Editor 상태를 쿼리하고, GameObject 속성을 원활하게 수정합니다. AI 기반 도구와 템플릿으로 게임 개발 워크플로를 강화합니다.",https://smithery.ai/server/@Azreal42/YetAnotherUnityMcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Deepseek Thinker,Provide reasoning capabilities using Deepseek's thought processes.,Deepseek의 사고 과정을 활용하여 추론 기능을 제공합니다.,https://smithery.ai/server/@ruixingshi/deepseek-thinker-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Slim MCP,"Provide a modular API service that integrates various tools for AI agents and automated workflows. Enhance your applications with features like weather updates, task management, and email sending through a consistent RESTful interface.","AI 에이전트와 자동화된 워크플로를 위한 다양한 도구를 통합하는 모듈식 API 서비스를 제공합니다. 일관된 RESTful 인터페이스를 통해 날씨 업데이트, 작업 관리, 이메일 전송과 같은 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@webdevtodayjason/slim-MCP,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,HubSpot Integration Server,Connect your AI assistants directly to your HubSpot CRM data. Perform common HubSpot tasks through natural language commands and access real-time information from your HubSpot instance. Simplify your CRM operations and enhance your AI capabilities with seamless integration.,AI 어시스턴트를 HubSpot CRM 데이터에 직접 연결하세요. 자연어 명령을 통해 일반적인 HubSpot 작업을 수행하고 HubSpot 인스턴스에서 실시간 정보에 액세스하세요. 원활한 통합으로 CRM 운영을 간소화하고 AI 역량을 강화하세요.,https://smithery.ai/server/@lkm1developer/hubspot-mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Iaptic,"Interact with the Iaptic API to access customer, purchase, transaction data, and statistics.","Iaptic API와 상호 작용하여 고객, 구매, 거래 데이터 및 통계에 접근하세요.",https://smithery.ai/server/mcp-server-iaptic,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Ollama MCP Server,"Integrate Ollama's local LLM capabilities into your applications seamlessly. Access a full range of Ollama functionalities through a clean MCP interface, enabling model management and execution with ease. Enjoy the benefits of running AI models locally while maintaining control and privacy.",Ollama의 로컬 LLM 기능을 애플리케이션에 원활하게 통합하세요. 깔끔한 MCP 인터페이스를 통해 Ollama의 모든 기능에 액세스하여 손쉽게 모델을 관리하고 실행할 수 있습니다. 제어 및 개인 정보 보호를 유지하면서 로컬에서 AI 모델을 실행하는 이점을 누리세요.,https://smithery.ai/server/@NightTrek/Ollama-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Titan Memory Server,"This tool is a cutting-edge memory engine that blends real-time learning, persistent three-tier context awareness, and seamless LLM integration to continuously evolve and enrich your AI’s intelligence.","이 도구는 실시간 학습, 지속적인 3계층 컨텍스트 인식, 원활한 LLM 통합을 결합하여 AI의 지능을 지속적으로 발전시키고 풍부하게 만드는 최첨단 메모리 엔진입니다.",https://smithery.ai/server/@henryhawke/mcp-titan,Remote,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Smithery MCP Server,Integrate and manipulate data seamlessly with external tools and resources.,외부 도구 및 리소스를 사용하여 데이터를 원활하게 통합하고 조작합니다.,https://smithery.ai/server/@wangzheng422/smithery-mcp-02,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,glassBead-thinks,"Provide advanced problem-solving capabilities for AI assistants. Model Context Protocol's ""sequentialthinking"" server with additional mental models and systematic debugging approaches.","AI 어시스턴트에 고급 문제 해결 기능을 제공합니다. 추가적인 정신 모델과 체계적인 디버깅 접근 방식을 갖춘 Model Context Protocol의 ""순차적 사고"" 서버입니다.",https://smithery.ai/server/@waldzellai/mcp-servers,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI SQL Assistant,"Interact with SQLite databases using natural language. Ask questions or give instructions in plain English, and let the AI generate and execute the appropriate SQL queries for you. Enjoy formatted results and clear error handling to enhance your data exploration experience.",자연어를 사용하여 SQLite 데이터베이스와 상호 작용합니다. 일반 영어로 질문하거나 지시를 내리고 AI가 적절한 SQL 쿼리를 생성하고 실행하도록 합니다. 포맷된 결과와 명확한 오류 처리를 통해 데이터 탐색 경험을 향상시킵니다.,https://smithery.ai/server/@narinzar/agents_sql_mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Greenwhales-based AI Tool,Enhance your smart manufacturing processes with intelligent automation and data-driven insights. Leverage advanced AI capabilities to optimize operations and improve efficiency. Transform your manufacturing environment into a smart ecosystem with our innovative solutions.,지능형 자동화와 데이터 기반 통찰력으로 스마트 제조 프로세스를 강화하세요. 고급 AI 기능을 활용하여 운영을 최적화하고 효율성을 개선하세요. 혁신적인 솔루션으로 제조 환경을 스마트 생태계로 전환하세요.,https://smithery.ai/server/@weda-tech/gw-ai4sm,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,WithSeismic MCP,Enable seamless integration of AI models with powerful tools and prompts. Focus on building innovative features without the hassle of infrastructure management. Experience rapid development with auto-registration and type safety in TypeScript.,강력한 도구와 프롬프트를 사용하여 AI 모델을 원활하게 통합합니다. 인프라 관리의 번거로움 없이 혁신적인 기능을 구축하는 데 집중합니다. TypeScript에서 자동 등록 및 유형 안전성을 통해 빠른 개발을 경험하세요.,https://smithery.ai/server/@dougwithseismic/withseismic-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server TypeScript Template,Create and customize your own Model Context Protocol servers using TypeScript. Leverage this template to implement tools and operations that enhance AI model interactions with external resources. Start building your server quickly with a structured setup and clear examples.,TypeScript를 사용하여 자체 Model Context Protocol 서버를 만들고 사용자 지정하세요. 이 템플릿을 활용하여 외부 리소스와의 AI 모델 상호 작용을 향상시키는 도구와 작업을 구현하세요. 구조화된 설정과 명확한 예제로 서버를 빠르게 구축하세요.,https://smithery.ai/server/@minimind-org/mcp-server-typescript-template,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Xcode MCP Server,"Build and test Xcode projects directly from your AI assistants. Trigger builds, run tests, and access logs in real-time through a standardized interface, enhancing your development workflow with automation.","AI 어시스턴트에서 직접 Xcode 프로젝트를 빌드하고 테스트하세요. 표준화된 인터페이스를 통해 빌드를 트리거하고, 테스트를 실행하고, 로그에 액세스하여 자동화로 개발 워크플로를 강화하세요.",https://smithery.ai/server/@PolarVista/Xcode-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Virtual Traveling Bot,"Create immersive travel experiences by instructing an avatar to navigate Google Maps. Report on the journey's progress with real-time updates and photos, enhancing your virtual exploration. Engage with a unique travel narrative that integrates social media interactions seamlessly.",아바타에게 Google 지도를 탐색하도록 지시하여 몰입형 여행 경험을 만드세요. 실시간 업데이트와 사진으로 여행 진행 상황을 보고하여 가상 탐험을 강화하세요. 소셜 미디어 상호 작용을 원활하게 통합하는 독특한 여행 이야기에 참여하세요.,https://smithery.ai/server/@mfukushim/map-traveler-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI Agent Marketplace Index Search Server,Search for AI agents by keywords or categories to find the right tools for your needs. Monitor web traffic performance and access comprehensive metrics for available AI agents. Easily list your AI agents in the marketplace with a robust API.,키워드 또는 카테고리별로 AI 에이전트를 검색하여 필요에 맞는 올바른 도구를 찾으세요. 웹 트래픽 성능을 모니터링하고 사용 가능한 AI 에이전트에 대한 포괄적인 지표에 액세스하세요. 강력한 API로 마켓플레이스에 AI 에이전트를 쉽게 등록하세요.,https://smithery.ai/server/@AI-Agent-Hub/ai-agent-marketplace-index-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Durs1111,Enhance your applications with dynamic data integration and real-time context manipulation. Utilize powerful tools and resources to streamline workflows and improve user interactions. Experience seamless connectivity with external data sources and APIs for enriched functionality.,동적 데이터 통합 및 실시간 컨텍스트 조작으로 애플리케이션을 강화하세요. 강력한 도구와 리소스를 활용하여 워크플로를 간소화하고 사용자 상호 작용을 개선하세요. 풍부한 기능을 위해 외부 데이터 소스 및 API와의 원활한 연결을 경험하세요.,https://smithery.ai/server/@Durs1111/durs1111,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Story MCP Hub,Enable AI agents to seamlessly interact with blockchain data and Story Protocol's SDK. Access tools for querying blockchain information and managing IP assets efficiently. Simplify your development process with a unified environment for various MCP services.,AI 에이전트가 블록체인 데이터 및 Story Protocol의 SDK와 원활하게 상호 작용할 수 있도록 합니다. 블록체인 정보를 쿼리하고 IP 자산을 효율적으로 관리하기 위한 도구에 액세스합니다. 다양한 MCP 서비스를 위한 통합 환경으로 개발 프로세스를 간소화합니다.,https://smithery.ai/server/@piplabs/story-mcp-hub,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP SSE Server,Host a secure MCP server on Google Cloud Run to enable your team to access real-time data and tools. Simplify your integration process with minimal configuration and leverage Google Cloud's IAM for secure access. Start using your MCP server immediately without waiting for full authentication features.,Google Cloud Run에서 안전한 MCP 서버를 호스팅하여 팀이 실시간 데이터와 도구에 액세스할 수 있도록 하세요. 최소한의 구성으로 통합 프로세스를 간소화하고 Google Cloud의 IAM을 활용하여 안전한 액세스를 제공하세요. 전체 인증 기능을 기다리지 않고도 MCP 서버를 즉시 사용하세요.,https://smithery.ai/server/@the-freetech-company/mcp-sse-authenticated-cloud-run,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Crawlab MCP Server,"Enable AI applications to seamlessly manage and interact with Crawlab's features through natural language. Simplify spider and task management, file operations, and resource access with a standardized interface. Enhance your AI capabilities by integrating Crawlab's powerful functionalities effortlessly.","AI 애플리케이션이 자연어를 통해 Crawlab의 기능을 원활하게 관리하고 상호 작용할 수 있도록 합니다. 표준화된 인터페이스로 스파이더 및 작업 관리, 파일 작업 및 리소스 액세스를 간소화합니다. Crawlab의 강력한 기능을 손쉽게 통합하여 AI 역량을 강화합니다.",https://smithery.ai/server/@crawlab-team/crawlab-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate your applications with external data and tools seamlessly. Enhance your workflows by allowing LLMs to interact with real-world resources and perform actions dynamically. Simplify the process of building intelligent applications with standardized protocols for data access and manipulation.,애플리케이션을 외부 데이터 및 도구와 원활하게 통합합니다. LLM이 실제 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 데이터 액세스 및 조작을 위한 표준화된 프로토콜로 지능형 애플리케이션을 구축하는 프로세스를 간소화합니다.,https://smithery.ai/server/@Ujjawal-Rajput/codecommit-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP2Lambda,Bridge generative AI models with AWS Lambda functions.,AWS Lambda 함수를 사용하여 생성 AI 모델을 연결합니다.,https://smithery.ai/server/@danilop/mcp2lambda,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Paybyrd AI Agent Toolkit,"Integrate payment processing capabilities into your AI assistants. Enable seamless payment operations like creating payment links, processing refunds, and retrieving order information through a simple API. Enhance your AI models with robust payment functionalities effortlessly.","AI 어시스턴트에 결제 처리 기능을 통합하세요. 간단한 API를 통해 결제 링크 생성, 환불 처리, 주문 정보 검색과 같은 원활한 결제 작업을 가능하게 하세요. 강력한 결제 기능으로 AI 모델을 손쉽게 개선하세요.",https://smithery.ai/server/@paybyrd/ai-agent-claude,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Perplexity-researcher-mcp,Utilize advanced API capabilities to enhance your coding experience.,고급 API 기능을 활용하여 코딩 경험을 향상시키세요.,https://smithery.ai/server/@DaInfernalCoder/perplexity-mcp,Remote,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Smithery MCP,Integrate external data and tools with your LLM applications.,외부 데이터와 도구를 LLM 애플리케이션과 통합합니다.,https://smithery.ai/server/@0xcathiefish/mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Kobold MCP Server,Integrate KoboldAI's text generation capabilities with MCP-compatible applications.,KoboldAI의 텍스트 생성 기능을 MCP 호환 애플리케이션과 통합합니다.,https://smithery.ai/server/@PhialsBasement/KoboldCPP-MCP-Server,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Dify MCP Server,Integrate and invoke Dify workflows seamlessly in your applications. Utilize the power of the Model Context Protocol to enhance your workflows with easy access to tools and resources. Get started quickly with automated installation or manual setup to fit your needs.,애플리케이션에서 Dify 워크플로를 원활하게 통합하고 호출합니다. Model Context Protocol의 힘을 활용하여 도구와 리소스에 쉽게 액세스하여 워크플로를 향상시킵니다. 필요에 맞게 자동 설치 또는 수동 설정으로 빠르게 시작하세요.,https://smithery.ai/server/@nesingwary-safari/dify_mcp_server_test,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,RootData MCP Server,"Integrate cryptocurrency and blockchain project data into your AI assistants. Access project details, organization information, and search results directly through the MCP interface.","암호화폐와 블록체인 프로젝트 데이터를 AI 어시스턴트에 통합하세요. MCP 인터페이스를 통해 프로젝트 세부 정보, 조직 정보 및 검색 결과에 직접 액세스하세요.",https://smithery.ai/server/@jincai/rootdata-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Enhance your LLM capabilities by accessing files, databases, and APIs in a standardized way. Empower your agents to perform actions and retrieve information dynamically.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 표준화된 방식으로 파일, 데이터베이스 및 API에 액세스하여 LLM 역량을 강화합니다. 에이전트가 작업을 수행하고 정보를 동적으로 검색할 수 있도록 지원합니다.",https://smithery.ai/server/@believemhx/mcp-servers,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Data Product Hackathon Server,Empower your data-driven applications with seamless integration of tools and resources. Access and manipulate real-world data effortlessly while enhancing your workflows. Experience a standardized approach to bridging language models with external contexts.,도구와 리소스를 매끄럽게 통합하여 데이터 중심 애플리케이션을 강화하세요. 워크플로를 개선하는 동시에 실제 데이터에 쉽게 액세스하고 조작하세요. 언어 모델을 외부 컨텍스트와 연결하는 표준화된 접근 방식을 경험하세요.,https://smithery.ai/server/@danoriordan/dataproducthackathon,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@dsupina/dsupina-github-io,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Magic AI Agent,"Create beautiful, modern UI components instantly through natural language descriptions. Integrate seamlessly with popular IDEs to streamline your UI development workflow. Experience real-time previews and full TypeScript support for type-safe development.",자연어 설명을 통해 아름답고 현대적인 UI 구성 요소를 즉시 만듭니다. 인기 있는 IDE와 원활하게 통합하여 UI 개발 워크플로를 간소화합니다. 실시간 미리보기와 완전한 TypeScript 지원을 통해 유형 안전 개발을 경험하세요.,https://smithery.ai/server/@oyasimi1209/magic-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Renjun's MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex operations and improve productivity with standardized interactions.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 상호 작용으로 복잡한 작업을 간소화하고 생산성을 개선하세요.",https://smithery.ai/server/@renjunchi/renjunchi,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Flowise Integration,Integrate with the Flowise API to manage chatflows and create predictions.,Flowise API와 통합하여 채팅 흐름을 관리하고 예측을 생성합니다.,https://smithery.ai/server/@andydukes/mcp-flowise,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Cursor MCP,Enhance your applications with dynamic data integration and real-time context manipulation. Leverage powerful tools and resources to interact with external data seamlessly. Empower your agents to perform complex tasks with ease and efficiency.,동적 데이터 통합 및 실시간 컨텍스트 조작으로 애플리케이션을 강화하세요. 강력한 도구와 리소스를 활용하여 외부 데이터와 원활하게 상호 작용하세요. 에이전트가 복잡한 작업을 쉽고 효율적으로 수행할 수 있도록 지원하세요.,https://smithery.ai/server/@clarenceki/cursor-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Replicate Interface Server,"Access various AI models hosted on Replicate through a standardized interface. Generate images with customizable parameters and optimize outputs seamlessly. Stay tuned for upcoming features like text and video generation, enhancing your creative capabilities.",표준화된 인터페이스를 통해 Replicate에 호스팅된 다양한 AI 모델에 액세스하세요. 사용자 정의 가능한 매개변수로 이미지를 생성하고 원활하게 출력을 최적화하세요. 텍스트 및 비디오 생성과 같은 다가올 기능을 기대하세요. 창의적인 역량을 향상시켜줍니다.,https://smithery.ai/server/@tzafrir/mcp-server-replicate,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Test Run,Test and validate the functionalities of the Model Context Protocol. Ensure seamless integration and performance of LLM applications with external data and tools.,모델 컨텍스트 프로토콜의 기능을 테스트하고 검증합니다. 외부 데이터 및 도구와 LLM 애플리케이션의 원활한 통합 및 성능을 보장합니다.,https://smithery.ai/server/@orange-fruit01/MCP-Test-Run,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate external data and tools with LLMs seamlessly.,외부 데이터와 도구를 LLM과 원활하게 통합합니다.,https://smithery.ai/server/@jevy/mcp_servers,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,7s7s7s,Explore and enhance your understanding of Language Models and Prompt Engineering. Collaborate on innovative projects to deepen your knowledge and skills in the field. Join a community focused on learning and sharing insights about cutting-edge technologies.,언어 모델과 프롬프트 엔지니어링에 대한 이해를 탐구하고 강화하세요. 혁신적인 프로젝트에 협력하여 해당 분야의 지식과 기술을 심화하세요. 최첨단 기술에 대한 통찰력을 배우고 공유하는 데 중점을 둔 커뮤니티에 가입하세요.,https://smithery.ai/server/@7s7s7s/s7s7s7,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI Vision MCP Server,Capture and analyze website screenshots with AI-powered visual analysis. Generate comprehensive UI/UX reports and maintain context across multiple analysis steps for enhanced debugging. Streamline your visual testing process with precise file operations and automated insights.,AI 기반 시각적 분석으로 웹사이트 스크린샷을 캡처하고 분석합니다. 포괄적인 UI/UX 보고서를 생성하고 여러 분석 단계에 걸쳐 컨텍스트를 유지하여 향상된 디버깅을 수행합니다. 정확한 파일 작업과 자동화된 통찰력으로 시각적 테스트 프로세스를 간소화합니다.,https://smithery.ai/server/@samihalawa/mcp-server-ai-vision,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,HubSpot MCP Server,"Integrate your AI models with HubSpot CRM data and operations seamlessly. Access and manage HubSpot contacts, companies, and engagements through a standardized interface. Enhance your workflows by leveraging real-time HubSpot data in your applications.","AI 모델을 HubSpot CRM 데이터 및 운영과 원활하게 통합합니다. 표준화된 인터페이스를 통해 HubSpot 연락처, 회사 및 참여에 액세스하고 관리합니다. 애플리케이션에서 실시간 HubSpot 데이터를 활용하여 워크플로를 개선합니다.",https://smithery.ai/server/@SheffieldP/hubspot_mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server Test,Test and validate the functionalities of the Model Context Protocol. Ensure seamless integration of LLMs with external data and tools for enhanced performance.,모델 컨텍스트 프로토콜의 기능을 테스트하고 검증합니다. 향상된 성능을 위해 LLM과 외부 데이터 및 도구의 원활한 통합을 보장합니다.,https://smithery.ai/server/@barlanyado/mcp-server-test,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,mcp服务,Provide seamless integration of external data and tools with your language models. Enhance your applications by allowing them to interact with real-world resources and perform actions dynamically.,외부 데이터와 도구를 언어 모델과 원활하게 통합합니다. 실제 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 애플리케이션을 향상시킵니다.,https://smithery.ai/server/@ly729027676/mcp-serve-weather,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Schwab Model Context Protocol Server,"Expose Schwab API functionality through a standardized protocol. Retrieve account information, stock quotes, and transaction history seamlessly. Integrate effortlessly with Large Language Models to enhance your financial applications.","표준화된 프로토콜을 통해 Schwab API 기능을 노출합니다. 계정 정보, 주식 시세, 거래 내역을 원활하게 검색합니다. 대규모 언어 모델과 손쉽게 통합하여 재무 애플리케이션을 강화합니다.",https://smithery.ai/server/@jkoelker/schwab-mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Large Language Model Communication Language,"Streamline communication between AI systems with a specialized language that reduces token usage and enhances semantic clarity. Optimize your LLM interactions for efficiency and precision, enabling faster and more effective information exchange. Transform how AI models collaborate and share knowledge seamlessly.",토큰 사용을 줄이고 의미적 명확성을 강화하는 전문 언어로 AI 시스템 간의 커뮤니케이션을 간소화합니다. 효율성과 정밀성을 위해 LLM 상호작용을 최적화하여 더 빠르고 효과적인 정보 교환을 가능하게 합니다. AI 모델이 원활하게 협업하고 지식을 공유하는 방식을 혁신합니다.,https://smithery.ai/server/@jinruoxinchen/llm-communication-language,Local,,1
