Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,Memory Service,Provide semantic memory and persistent storage using ChromaDB.,ChromaDB를 사용하여 의미적 메모리와 영구 저장소를 제공합니다.,https://smithery.ai/server/@doobidoo/mcp-memory-service,Local,
,Bing Search,"Enable your AI assistants to perform comprehensive web, news, and image searches using the Microsoft Bing Search API. Access timely information and visual content effortlessly, enhancing the capabilities of your applications. Integrate seamlessly with MCP-compatible clients for a powerful search experience.","Microsoft Bing Search API를 사용하여 AI 어시스턴트가 포괄적인 웹, 뉴스 및 이미지 검색을 수행하도록 하세요. 적시에 정보와 시각적 콘텐츠에 손쉽게 액세스하여 애플리케이션의 기능을 향상하세요. 강력한 검색 환경을 위해 MCP 호환 클라이언트와 원활하게 통합하세요.",https://smithery.ai/server/@leehanchung/bing-search-mcp,Remote,
,Twikit Twitter Search,Interact with Twitter to analyze sentiments and retrieve tweets from your timeline. Gain insights into public opinions and trends on various topics effortlessly.,Twitter와 상호 작용하여 감정을 분석하고 타임라인에서 트윗을 검색합니다. 다양한 주제에 대한 여론과 트렌드에 대한 통찰력을 손쉽게 얻으세요.,https://smithery.ai/server/@metrosir/mcp-twikit,Remote,
,Overseerr MCP Server,"Interact with Overseerr to manage your media requests effortlessly. Search for movies and TV shows, get detailed information, and request new media to be added to your library with ease. Streamline your media discovery and management process using this powerful tool.","Overseer와 상호 작용하여 미디어 요청을 손쉽게 관리하세요. 영화와 TV 프로그램을 검색하고, 자세한 정보를 얻고, 라이브러리에 새 미디어를 추가하도록 쉽게 요청하세요. 이 강력한 도구를 사용하여 미디어 검색 및 관리 프로세스를 간소화하세요.",https://smithery.ai/server/@jmagar/overseerr-mcp-server,Remote,
,Unsplash Smart MCP Server,"Empower your AI agents to effortlessly search and deliver stunning stock photos from Unsplash. Enjoy intelligent context-aware image selection and automatic attribution management, all while streamlining your workflow with a single tool. Experience seamless integration with minimal setup for maximum efficiency.",AI 에이전트가 Unsplash에서 멋진 스톡 사진을 손쉽게 검색하고 제공할 수 있도록 지원하세요. 지능형 컨텍스트 인식 이미지 선택 및 자동 속성 관리를 즐기면서 단일 도구로 워크플로를 간소화하세요. 최소한의 설정으로 원활한 통합을 경험하여 효율성을 극대화하세요.,https://smithery.ai/server/@drumnation/unsplash-smart-mcp-server,Remote,
,Rootly MCP Server,Resolve production incidents in under a minute without leaving your IDE. Integrate seamlessly with your favorite MCP-compatible editors to automate incident management using Rootly's powerful API. Enhance your operational efficiency by leveraging dynamically generated tools tailored to your needs.,IDE를 벗어나지 않고도 1분 이내에 프로덕션 인시던트를 해결하세요. Rootly의 강력한 API를 사용하여 인시던트 관리를 자동화하기 위해 선호하는 MCP 호환 편집기와 원활하게 통합하세요. 필요에 맞게 동적으로 생성된 도구를 활용하여 운영 효율성을 높이세요.,https://smithery.ai/server/@Rootly-AI-Labs/rootly-mcp-server,Remote,
,MCP Test Server,Integrate your applications with external data and tools seamlessly. Enhance your workflows by allowing your LLMs to interact with real-world resources and perform actions dynamically.,애플리케이션을 외부 데이터 및 도구와 원활하게 통합합니다. LLM이 실제 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다.,https://smithery.ai/server/@flsion/mcp-test,Remote,
,时间服务器,获取当前时间的多种格式，支持ISO、Unix时间戳和人类可读格式。通过MCP协议接口，轻松集成时间服务到您的应用中。,"이전에는 获取当, 支持ISO, Unix 时间戳 및 人类可读格式가 많습니다.",https://smithery.ai/server/@1259187996/time,Remote,
,GraphQL MCP Toolkit,"Enable LLMs to dynamically interact with GraphQL APIs. Introspect schemas and execute queries effortlessly, enhancing your model's capabilities with real-time data access. Securely manage operations with customizable settings for production environments.",LLM이 GraphQL API와 동적으로 상호 작용하도록 합니다. 스키마를 검사하고 쿼리를 손쉽게 실행하여 실시간 데이터 액세스로 모델의 기능을 향상합니다. 프로덕션 환경에 대한 사용자 정의 가능한 설정으로 작업을 안전하게 관리합니다.,https://smithery.ai/server/@kailashAppDev/graphql-mcp-toolkit,Remote,
,API to MCP Tools,Convert APIs into MCP tools effortlessly. Integrate various APIs into your MCP ecosystem with ease and enhance your applications with powerful capabilities.,API를 MCP 도구로 손쉽게 변환하세요. 다양한 API를 MCP 에코시스템에 쉽게 통합하고 강력한 기능으로 애플리케이션을 강화하세요.,https://smithery.ai/server/@JayLi52/api2mcptools,Local,
,Entity Identification,Compare two sets of data to determine if they originate from the same entity. Leverage advanced text normalization and semantic analysis to ensure accurate comparisons. Simplify your data validation process with this comprehensive tool.,두 데이터 세트를 비교하여 동일한 엔터티에서 유래했는지 확인합니다. 고급 텍스트 정규화 및 의미 분석을 활용하여 정확한 비교를 보장합니다. 이 포괄적인 도구로 데이터 검증 프로세스를 간소화합니다.,https://smithery.ai/server/@u3588064/entityrecognition,Remote,
,Serp API Server,Access real-time search engine results and data through a simple API. Enhance your applications with powerful search capabilities and insights from various search engines. Integrate effortlessly to retrieve and analyze search data for your projects.,간단한 API를 통해 실시간 검색 엔진 결과와 데이터에 액세스하세요. 다양한 검색 엔진의 강력한 검색 기능과 통찰력으로 애플리케이션을 강화하세요. 손쉽게 통합하여 프로젝트에 대한 검색 데이터를 검색하고 분석하세요.,https://smithery.ai/server/@neoparad/serp-api-server,Remote,
,Apifox MCP Server,"使用 Apifox MCP Server，可以将 Apifox 项目内的接口文档作为数据源提供给 Cursor 等支持 AI 编程的 IDE 工具以便让 AI 能够直接访问项目对应的接口文档数据。 
 

 开发者可以通过 AI 助手完成以下工作：根据接口文档生成或修改代码、搜索接口文档内容等等，至于通过这个接口文档数据能让 AI 干什么更多更强大的活，请发挥你和你们团队的想象力😜","使사용 Apifox MCP 서버, 可以将 Apifox 项目内的接口文档作为数据源提供给 Cursor 等支持 AI 编程的 IDE 工具以便让 AI能够直接访问项目对应的接口文档数据. 
 

 开发者可以过 AI 助手完成以下工業：根据接口文档生成或修改代码、搜索接口文档内容等等，至于通这个接口文档数据能让 AI 더 많은 것을 즐기세요.",https://smithery.ai/server/@apifox/apifox-mcp-server,Local,
,Centralized Control Server,"Manage and coordinate distributed agents and tasks seamlessly. Register agents, create tasks, and monitor their status through a secure API. Enhance your workflow orchestration with a robust and extensible server framework.","분산된 에이전트와 작업을 원활하게 관리하고 조정합니다. 에이전트를 등록하고, 작업을 만들고, 보안 API를 통해 상태를 모니터링합니다. 견고하고 확장 가능한 서버 프레임워크로 워크플로 오케스트레이션을 강화합니다.",https://smithery.ai/server/@chinnuvani/test-sky-mcpserver,Remote,
,Tavily Search,Perform web searches and retrieve information using the Tavily API.,Tavily API를 사용하여 웹 검색을 수행하고 정보를 검색합니다.,https://smithery.ai/server/tavily-search,Remote,
,lightRAG,"Enhance your applications with real-time data processing and interaction capabilities. Utilize our server to seamlessly integrate and manipulate external resources, enabling dynamic responses and actions. Experience a powerful toolset designed to elevate your LLM applications with ease and efficiency.",실시간 데이터 처리 및 상호 작용 기능으로 애플리케이션을 강화하세요. 당사 서버를 활용하여 외부 리소스를 원활하게 통합하고 조작하여 동적 응답 및 작업을 가능하게 하세요. LLM 애플리케이션을 쉽고 효율적으로 향상시키도록 설계된 강력한 툴셋을 경험하세요.,https://smithery.ai/server/@ogromwang/lightrag-mcp,Remote,
,SEO Automation and Optimization,Automate your SEO tasks and optimize your content with AI-powered insights. Leverage Google Ads Keyword Planner for effective keyword research and competitor analysis. Enhance your online presence with tailored SEO recommendations and SERP analysis.,AI 기반 인사이트로 SEO 작업을 자동화하고 콘텐츠를 최적화하세요. 효과적인 키워드 조사 및 경쟁자 분석을 위해 Google Ads 키워드 플래너를 활용하세요. 맞춤형 SEO 권장 사항 및 SERP 분석으로 온라인 존재감을 강화하세요.,https://smithery.ai/server/@ccnn2509/app-seo-ai,Remote,
,WordPress MCP,Integrate WordPress with advanced model context capabilities. Enhance your applications by leveraging real-time data and tools seamlessly within your WordPress environment.,WordPress를 고급 모델 컨텍스트 기능과 통합합니다. WordPress 환경 내에서 실시간 데이터와 도구를 원활하게 활용하여 애플리케이션을 강화합니다.,https://smithery.ai/server/@yansircc/wp-mcp,Remote,
,Discord MCP Server,Integrate your Discord bot seamlessly with MCP-compatible applications. Enhance your bot's capabilities by leveraging the Model Context Protocol for advanced interactions and functionalities.,Discord 봇을 MCP 호환 애플리케이션과 원활하게 통합하세요. 고급 상호작용 및 기능을 위해 Model Context Protocol을 활용하여 봇의 기능을 향상하세요.,https://smithery.ai/server/@SaseQ/discord-mcp,Remote,
,ServeMyAPI,"Store API keys securely in the macOS Keychain and access them through a consistent interface. Eliminate the risks of .ENV files by providing a centralized, secure solution for managing sensitive credentials across projects. Enhance your AI assistant's capabilities by allowing it to retrieve keys using natural language commands.",API 키를 macOS 키체인에 안전하게 저장하고 일관된 인터페이스를 통해 액세스하세요. 프로젝트 간에 민감한 자격 증명을 관리하기 위한 중앙 집중식 보안 솔루션을 제공하여 .ENV 파일의 위험을 제거하세요. 자연어 명령을 사용하여 키를 검색할 수 있도록 하여 AI 어시스턴트의 기능을 향상하세요.,https://smithery.ai/server/@Jktfe/servemyapi,Local,
,Readwise MCP Server,"Access your saved articles, books, highlights, and documents effortlessly. Browse your collection, retrieve highlights, and search your entire Readwise library with ease. Enhance your AI assistant's capabilities by integrating your Readwise knowledge seamlessly.","저장된 기사, 책, 하이라이트, 문서에 손쉽게 액세스하세요. 컬렉션을 탐색하고, 하이라이트를 검색하고, Readwise 라이브러리 전체를 손쉽게 검색하세요. Readwise 지식을 원활하게 통합하여 AI 어시스턴트의 기능을 향상하세요.",https://smithery.ai/server/@IAmAlexander/readwise-mcp,Remote,
,FileSystem Tool,"Provide controlled file system access to AI tools. Enable your agents to interact with files securely and efficiently, while maintaining strict access controls. Simplify file operations in your applications with a dedicated MCP server.",AI 도구에 대한 제어된 파일 시스템 액세스를 제공합니다. 에이전트가 엄격한 액세스 제어를 유지하면서 안전하고 효율적으로 파일과 상호 작용할 수 있도록 합니다. 전용 MCP 서버로 애플리케이션에서 파일 작업을 간소화합니다.,https://smithery.ai/server/@GrandMasterK414/mcp-servers-testing,Local,
,PluggedinMCP Server,"Manage all your MCPs seamlessly with a unified interface. Connect multiple MCP servers and route requests efficiently, enhancing your workflow and productivity. Experience real-time updates and easy integration with various LLMs for a streamlined development process.",통합된 인터페이스로 모든 MCP를 원활하게 관리하세요. 여러 MCP 서버를 연결하고 요청을 효율적으로 라우팅하여 워크플로와 생산성을 향상하세요. 실시간 업데이트와 다양한 LLM과의 쉬운 통합을 경험하여 간소화된 개발 프로세스를 실현하세요.,https://smithery.ai/server/@VeriTeknik/pluggedin-mcp,Remote,
,Tradovate,"Integrate Tradovate's trading API for seamless trading automation and management. Access real-time market data, manage accounts, and execute trades effortlessly. Enhance your trading experience with powerful tools and automation capabilities.","Tradovate의 거래 API를 통합하여 원활한 거래 자동화 및 관리를 실현하세요. 실시간 시장 데이터에 액세스하고, 계정을 관리하고, 손쉽게 거래를 실행하세요. 강력한 도구와 자동화 기능으로 거래 경험을 향상하세요.",https://smithery.ai/server/@0xjmp/mcp-tradovate,Remote,
,Memory Server with Qdrant Persistence,Enable knowledge graph capabilities with semantic search functionality.,의미 검색 기능을 통해 지식 그래프 기능을 활성화합니다.,https://smithery.ai/server/@delorenj/mcp-qdrant-memory,Remote,
,ITSM Integration Platform,"Unify access to various IT Service Management systems through a single, standardized API. Streamline your service management workflows and reduce the complexity of managing multiple ITSM tools. Gain real-time visibility into integration health and performance with comprehensive monitoring features.",단일 표준화된 API를 통해 다양한 IT 서비스 관리 시스템에 대한 액세스를 통합합니다. 서비스 관리 워크플로를 간소화하고 여러 ITSM 도구를 관리하는 복잡성을 줄입니다. 포괄적인 모니터링 기능으로 통합 상태와 성능에 대한 실시간 가시성을 확보합니다.,https://smithery.ai/server/@madosh/mcp-itsm,Remote,
,Cybersecurity-focused MCP Server,Integrate advanced cybersecurity features into your applications. Leverage Exa AI for enhanced security measures and real-time threat detection. Simplify your security management with a powerful and efficient MCP server.,고급 사이버 보안 기능을 애플리케이션에 통합합니다. Exa AI를 활용하여 보안 대책을 강화하고 실시간 위협을 탐지합니다. 강력하고 효율적인 MCP 서버로 보안 관리를 간소화합니다.,https://smithery.ai/server/@tommyn0225/anth,Remote,
,SearXNG Search Connector,An MCP server for connecting to SearXNG to perform web searches.,SearXNG에 연결하여 웹 검색을 수행하는 MCP 서버입니다.,https://smithery.ai/server/mcp-searxng,Remote,
,Website Information MCP Server,"Fetch and parse content from any website effortlessly. Utilize advanced web scraping capabilities to extract structured data, bypass bot detection, and access dynamic content. Integrate seamlessly with Cursor AI for enhanced data retrieval.","모든 웹사이트에서 손쉽게 콘텐츠를 페치하고 파싱합니다. 고급 웹 스크래핑 기능을 활용하여 구조화된 데이터를 추출하고, 봇 감지를 우회하고, 동적 콘텐츠에 액세스합니다. 향상된 데이터 검색을 위해 Cursor AI와 완벽하게 통합합니다.",https://smithery.ai/server/@cancelei/mcp_test_booking,Remote,
,LSD MCP server,"Connect Claude to the internet and enhance its capabilities with LSD SQL. Instantly gather high-quality information from any website by simply providing a link, enabling Claude to perform complex queries and actions seamlessly.",Claude를 인터넷에 연결하고 LSD SQL로 기능을 강화하세요. 간단히 링크를 제공하여 모든 웹사이트에서 고품질 정보를 즉시 수집하고 Claude가 복잡한 쿼리와 작업을 원활하게 수행할 수 있도록 하세요.,https://smithery.ai/server/@lsd-so/mcp,Remote,
,Automate GUI Testing and Control,"Control mouse movements, simulate keyboard input, and take screenshots effortlessly. Enhance your applications with automated GUI testing capabilities across multiple platforms. Streamline your workflow by integrating GUI automation into your projects with ease.","마우스 움직임을 제어하고, 키보드 입력을 시뮬레이션하고, 스크린샷을 손쉽게 찍으세요. 여러 플랫폼에서 자동화된 GUI 테스트 기능으로 애플리케이션을 강화하세요. 프로젝트에 GUI 자동화를 쉽게 통합하여 워크플로를 간소화하세요.",https://smithery.ai/server/@hetaoBackend/mcp-pyautogui-server,Local,
,Atlassian Integration,"An MCP server for accessing Atlassian Cloud products (Confluence and Jira) for secure, contextual AI interactions.",Atlassian Cloud 제품(Confluence 및 Jira)에 액세스하여 안전하고 상황에 맞는 AI 상호작용을 위한 MCP 서버입니다.,https://smithery.ai/server/mcp-atlassian,Remote,
,Opik MCP Server,"Integrate seamlessly with your IDE and access all Opik features through a standardized protocol. Manage prompts, projects, and metrics efficiently with a unified interface. Leverage multiple transport options for flexible integration into various environments.","IDE와 완벽하게 통합하고 표준화된 프로토콜을 통해 모든 Opik 기능에 액세스하세요. 통합된 인터페이스로 프롬프트, 프로젝트 및 메트릭을 효율적으로 관리하세요. 다양한 환경에 유연하게 통합하기 위해 여러 전송 옵션을 활용하세요.",https://smithery.ai/server/@comet-ml/opik-mcp,Remote,
,Clockify Time Tracker,"Manage your time entries efficiently by interacting with the Clockify API through a command-line tool. List projects, tags, and generate detailed time reports effortlessly. Streamline your time tracking process and enhance productivity with this easy-to-use utility.","명령줄 도구를 통해 Clockify API와 상호 작용하여 시간 항목을 효율적으로 관리하세요. 프로젝트, 태그를 나열하고 자세한 시간 보고서를 손쉽게 생성하세요. 이 사용하기 쉬운 유틸리티로 시간 추적 프로세스를 간소화하고 생산성을 향상하세요.",https://smithery.ai/server/@alex198710/clockify-mcp-server,Remote,
,Paradex Server,"Connect AI assistants to the Paradex trading platform. Retrieve market data, manage accounts, and execute trades seamlessly. Enhance your trading experience with automated tools and real-time insights.","AI 어시스턴트를 Paradex 거래 플랫폼에 연결합니다. 시장 데이터를 검색하고, 계정을 관리하고, 거래를 원활하게 실행합니다. 자동화된 도구와 실시간 통찰력으로 거래 경험을 향상합니다.",https://smithery.ai/server/@sv/mcp-paradex-py,Remote,
,Canvas Server,"Manage your academic life effortlessly. Get a comprehensive dashboard of your courses, assignments, and academic progress, all in one place. Stay organized with reminders for upcoming and past due assignments, and easily search through your coursework.","학업 생활을 손쉽게 관리하세요. 한곳에서 수업, 과제, 학업 진도에 대한 포괄적인 대시보드를 받으세요. 다가올 과제와 지난 과제에 대한 알림을 통해 체계적으로 정리하고 과제를 쉽게 검색하세요.",https://smithery.ai/server/@enkhbold470/canvas-mcp,Remote,
,Airtable Integration Tool,"Connect your AI tools directly to Airtable to query, create, update, and delete records using natural language. Manage your Airtable bases and tables effortlessly through a standardized interface, enhancing your productivity in AI-powered applications.","AI 도구를 Airtable에 직접 연결하여 자연어를 사용하여 레코드를 쿼리, 생성, 업데이트 및 삭제합니다. 표준화된 인터페이스를 통해 Airtable 기반과 테이블을 손쉽게 관리하여 AI 기반 애플리케이션에서 생산성을 향상합니다.",https://smithery.ai/server/@mufonix/airtable-mcp,Remote,
,Ethereum Tools for Claude,"Analyze Ethereum smart contracts, wallets, and tokens directly within Claude AI. Leverage powerful tools for security audits, profitability tracking, and on-chain data analysis to make informed decisions in the blockchain space.","Claude AI 내에서 Ethereum 스마트 계약, 지갑 및 토큰을 직접 분석합니다. 보안 감사, 수익성 추적 및 온체인 데이터 분석을 위한 강력한 도구를 활용하여 블록체인 공간에서 정보에 입각한 결정을 내립니다.",https://smithery.ai/server/@0xGval/evm-mcp-tools,Remote,
,Tool Chainer,"Chain multiple MCP tools together to streamline workflows and reduce token usage. Pass results seamlessly between tools for efficient data processing. Simplify complex tasks with a single call, enhancing performance and minimizing latency.",여러 MCP 도구를 함께 연결하여 워크플로를 간소화하고 토큰 사용을 줄입니다. 효율적인 데이터 처리를 위해 도구 간에 결과를 원활하게 전달합니다. 단일 호출로 복잡한 작업을 간소화하여 성능을 향상하고 지연 시간을 최소화합니다.,https://smithery.ai/server/@thirdstrandstudio/mcp-tool-chainer,Local,
,Azure DevOps Integration Server,"Integrate seamlessly with Azure DevOps to manage work items, repositories, and pipelines. Enhance your Cline experience by automating tasks and retrieving data directly from Azure DevOps services. Streamline your development workflow with powerful tools at your fingertips.","Azure DevOps와 원활하게 통합하여 작업 항목, 리포지토리 및 파이프라인을 관리합니다. 작업을 자동화하고 Azure DevOps 서비스에서 직접 데이터를 검색하여 Cline 경험을 향상합니다. 손끝에서 강력한 도구를 사용하여 개발 워크플로를 간소화합니다.",https://smithery.ai/server/@RainyCodeWizard/azure-devops-mcp-server,Remote,
,Documentation MCP Server,"Fetch and search documentation for any software libraries, packages and APIs. Supercharge your code assist (Cursor, Cline, Roo Code, etc.) by providing indexed documentation through a powerful MCP server. Add public or private documentation with versioning support inspired by devdocs.io. Enhance your projects with up-to-date information from multiple sources, all in one place.","모든 소프트웨어 라이브러리, 패키지 및 API에 대한 문서를 가져오고 검색합니다. 강력한 MCP 서버를 통해 색인된 문서를 제공하여 코드 지원(Cursor, Cline, Roo Code 등)을 강화합니다. devdocs.io에서 영감을 받은 버전 관리 지원으로 공개 또는 비공개 문서를 추가합니다. 여러 소스의 최신 정보를 한곳에서 모두 제공하여 프로젝트를 강화합니다.",https://smithery.ai/server/@arabold/docs-mcp-server,Local,
,Say Follow Me,"Create and manage your notes effortlessly. Generate summaries of your notes with a simple command, enhancing your productivity and organization. Experience a seamless integration with your LLM for intelligent note-taking and retrieval.",노트를 손쉽게 만들고 관리하세요. 간단한 명령으로 노트 요약을 생성하여 생산성과 조직을 강화하세요. LLM과 완벽하게 통합되어 지능적인 노트 작성 및 검색이 가능합니다.,https://smithery.ai/server/@prodzhang/say-follow-me,Remote,
,Home Assistant MCP Server,Integrate AI-powered automation into your smart home. Control devices and monitor systems using natural language commands.,AI 기반 자동화를 스마트 홈에 통합하세요. 자연어 명령을 사용하여 장치를 제어하고 시스템을 모니터링하세요.,https://smithery.ai/server/@jango-blockchained/advanced-homeassistant-mcp,Remote,
,DingTalk Message Connector,Interact seamlessly with DingTalk enterprise applications through a robust API. Query employee information and send messages effortlessly to enhance your team's communication. Simplify your workflow by integrating with DingTalk's capabilities directly from your applications.,강력한 API를 통해 DingTalk 엔터프라이즈 애플리케이션과 원활하게 상호 작용합니다. 직원 정보를 쿼리하고 손쉽게 메시지를 보내 팀의 커뮤니케이션을 강화합니다. 애플리케이션에서 바로 DingTalk의 기능과 통합하여 워크플로를 간소화합니다.,https://smithery.ai/server/@zhaoyunxing92/dingtalk-mcp,Local,
,USGS Earthquake Data,Access real-time earthquake data from the USGS API.,USGS API에서 실시간 지진 데이터에 접근하세요.,https://smithery.ai/server/@blake365/usgs-quakes-mcp,Remote,
,Weather MCP Server,Retrieve real-time weather information effortlessly for any city. Get accurate weather updates using a simple command or API call without needing an API key. Enhance your applications with reliable weather data from the Open-Meteo API.,모든 도시의 실시간 날씨 정보를 손쉽게 검색하세요. API 키가 필요 없이 간단한 명령이나 API 호출을 사용하여 정확한 날씨 업데이트를 받으세요. Open-Meteo API의 신뢰할 수 있는 날씨 데이터로 애플리케이션을 강화하세요.,https://smithery.ai/server/@isdaniel/mcp_weather_server,Remote,
,Hosted MCP,Provide a hosted environment for Model Context Protocol applications.,모델 컨텍스트 프로토콜 애플리케이션을 위한 호스팅 환경을 제공합니다.,https://smithery.ai/server/@hostedmcp/multitool,Remote,
,Miro Extension,"Enable AI agents to interact with Miro boards seamlessly. Manipulate and extract data from Miro for enhanced design, collaboration, and visualization, can add and fetch images and get a spatial understanding of object distribution. Based on: https://github.com/evalstate/mcp-miro","AI 에이전트가 Miro 보드와 원활하게 상호 작용할 수 있도록 합니다. 향상된 디자인, 협업 및 시각화를 위해 Miro에서 데이터를 조작하고 추출하고, 이미지를 추가하고 가져오고, 객체 분포에 대한 공간적 이해를 얻을 수 있습니다. 기반: https://github.com/evalstate/mcp-miro",https://smithery.ai/server/@SerjoschDuering/mcp-miro,Remote,
,MCP Server Template for Cursor IDE,Create custom tools for Cursor IDE using the Model Context Protocol. Connect and enhance your IDE experience with tailored functionalities.,Model Context Protocol을 사용하여 Cursor IDE용 사용자 정의 도구를 만듭니다. 맞춤형 기능으로 IDE 경험을 연결하고 향상시킵니다.,https://smithery.ai/server/@kirill-markin/example-mcp-server,Remote,
,VLM Run MCP Server,Facilitate seamless interaction with the VLM Run API platform. Manage and process requests efficiently to enhance your applications' capabilities. Utilize the MCP Inspector for testing and debugging to ensure optimal performance.,VLM Run API 플랫폼과 원활한 상호 작용을 용이하게 합니다. 요청을 효율적으로 관리하고 처리하여 애플리케이션의 기능을 향상시킵니다. MCP Inspector를 사용하여 테스트 및 디버깅하여 최적의 성능을 보장합니다.,https://smithery.ai/server/@vlm-run/vlmrun-mcp-server,Remote,
,Pinata MCP,"Interact with Public and Private IPFS seamlessly. Upload, search, and manage files on Pinata directly from your LLM environment.","Public 및 Private IPFS와 원활하게 상호 작용합니다. LLM 환경에서 바로 Pinata에 파일을 업로드, 검색 및 관리합니다.",https://smithery.ai/server/@PinataCloud/pinata-mcp,Local,
,AIClaude,"Enhance your applications with advanced language processing capabilities. Leverage AI to understand and generate human-like text, enabling smarter interactions and automation. Transform your workflows with powerful AI-driven insights and responses.",고급 언어 처리 기능으로 애플리케이션을 강화하세요. AI를 활용하여 인간과 유사한 텍스트를 이해하고 생성하여 보다 스마트한 상호 작용과 자동화를 실현하세요. 강력한 AI 기반 통찰력과 응답으로 워크플로를 혁신하세요.,https://smithery.ai/server/@ygboy1986/aiclaude,Remote,
,SkySQL Integration,"Manage your serverless databases effortlessly with a REST API. Create, list, and execute queries on your databases while integrating seamlessly with GitHub and Smithery.ai for enhanced deployment and version control.","REST API로 서버리스 데이터베이스를 손쉽게 관리하세요. GitHub 및 Smithery.ai와 원활하게 통합하여 향상된 배포 및 버전 제어를 제공하는 동시에 데이터베이스에서 쿼리를 만들고, 나열하고, 실행하세요.",https://smithery.ai/server/@anishksk/mcp-server,Remote,
,Weather MCP Server,Provide real-time weather data and forecasts to your applications. Integrate weather information seamlessly into your projects and enhance user experiences with accurate and timely updates.,실시간 날씨 데이터와 예보를 애플리케이션에 제공합니다. 날씨 정보를 프로젝트에 원활하게 통합하고 정확하고 시기적절한 업데이트로 사용자 경험을 향상합니다.,https://smithery.ai/server/@vasstavkumar/weather-mcp-server,Remote,
,Perplexity MCP Server,Integrate with the Perplexity API for expert programming assistance and chat capabilities.,전문가 프로그래밍 지원 및 채팅 기능을 위해 Perplexity API와 통합하세요.,https://smithery.ai/server/@sengokudaikon/mcp-perplexity-2,Remote,
,Titan Memory Server,"This tool is a cutting-edge memory engine that blends real-time learning, persistent three-tier context awareness, and seamless LLM integration to continuously evolve and enrich your AI’s intelligence.","이 도구는 실시간 학습, 지속적인 3계층 컨텍스트 인식, 원활한 LLM 통합을 결합하여 AI의 지능을 지속적으로 발전시키고 풍부하게 만드는 최첨단 메모리 엔진입니다.",https://smithery.ai/server/@henryhawke/mcp-titan,Remote,
,Source Map Parser,Parse JavaScript error stack traces back to the original source code and extract relevant context information. Help developers quickly locate and fix issues by mapping errors to their source. Utilize batch parsing and context extraction for enhanced debugging capabilities.,JavaScript 오류 스택 추적을 원래 소스 코드로 다시 분석하고 관련 컨텍스트 정보를 추출합니다. 오류를 소스에 매핑하여 개발자가 문제를 빠르게 찾고 수정하도록 돕습니다. 일괄 분석 및 컨텍스트 추출을 활용하여 향상된 디버깅 기능을 제공합니다.,https://smithery.ai/server/@MasonChow/source-map-parser-mcp,Remote,
,wcgw,"Empower chat applications to code, build, and run on your local machine.","로컬 머신에서 채팅 애플리케이션을 코딩, 빌드하고 실행할 수 있도록 지원합니다.",https://smithery.ai/server/@lekt9/wcgw,Remote,
,Glif MCP Server,"Run AI workflows seamlessly with glif.app. Access detailed glif information, execute workflows with inputs, and manage user profiles effortlessly. Enhance your applications with rich metadata and powerful tools for AI-driven tasks.","glif.app으로 AI 워크플로를 원활하게 실행하세요. 자세한 glif 정보에 액세스하고, 입력으로 워크플로를 실행하고, 사용자 프로필을 손쉽게 관리하세요. 풍부한 메타데이터와 AI 기반 작업을 위한 강력한 도구로 애플리케이션을 강화하세요.",https://smithery.ai/server/@glifxyz/glif-mcp-server,Remote,
,Azure DevOps Integration Server,"Integrate seamlessly with Azure DevOps to manage work items, repositories, pipelines, and more. Enhance your Cline experience by automating tasks and retrieving data directly from Azure DevOps services. Streamline your development workflow with powerful tools at your fingertips.","Azure DevOps와 원활하게 통합하여 작업 항목, 리포지토리, 파이프라인 등을 관리하세요. 작업을 자동화하고 Azure DevOps 서비스에서 직접 데이터를 검색하여 Cline 경험을 향상하세요. 손끝에서 강력한 도구를 사용하여 개발 워크플로를 간소화하세요.",https://smithery.ai/server/@RainyCodeWizard/azure-devops-mcp-server-1,Local,
,Heimdall,Heimdall is a lightweight service to manage local MCP Servers and authorize specific tools across MCP clients. Learn more at https://github.com/shinzo-labs/heimdall.,Heimdall은 로컬 MCP 서버를 관리하고 MCP 클라이언트에서 특정 도구를 승인하는 가벼운 서비스입니다. 자세한 내용은 https://github.com/shinzo-labs/heimdall에서 확인하세요.,https://smithery.ai/server/@shinzo-labs/heimdall,Remote,
,Binance Trading Server,This MCP Server provides comprehensive integration with Binance's spot and futures trading operations.,이 MCP 서버는 바이낸스의 현물 및 선물 거래 운영과의 포괄적인 통합을 제공합니다.,https://smithery.ai/server/mcp-server-cex-bn,Remote,
,Didlogic MCP Server,"Interact with Didlogic services seamlessly through a standardized interface. Manage your SIP accounts, transactions, and call history effortlessly while leveraging the full power of the Didlogic API. Enhance your LLM capabilities with specialized prompts for common operations.","표준화된 인터페이스를 통해 Didlogic 서비스와 원활하게 상호 작용하세요. Didlogic API의 모든 기능을 활용하면서 SIP 계정, 거래 및 통화 내역을 손쉽게 관리하세요. 일반적인 작업에 대한 전문화된 프롬프트로 LLM 기능을 강화하세요.",https://smithery.ai/server/@UserAd/didlogic_mcp,Remote,
